dbms,casestudy,criterion,datagenerator,randomseed,testsuitefile,coverage,evaluations,tests,mutationpipeline,scorenumerator,scoredenominator,technique,transactions,testgenerationtime,mutantgenerationtime,originalresultstime,mutationanalysistime,timetaken
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,random,23,NA,95.90643274853801,855132,164,AllOperatorsWithClassifiers,122,129,mutantTiming,false,60198,456,3668,500512,564845
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,random,23,NA,93.33333333333333,326874,28,AllOperatorsWithClassifiers,33,40,mutantTiming,false,25151,149,1008,33092,59411
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,random,23,NA,49.65986394557823,1182692,73,AllOperatorsWithClassifiers,43,100,mutantTiming,false,86746,576,3408,349659,440402
Postgres,Usda,ClauseAICC+AUCC+ANCC,random,23,NA,92.3076923076923,2072208,228,AllOperatorsWithClassifiers,172,201,mutantTiming,false,107118,1335,4922,1024440,1137827
Postgres,WordNet,ClauseAICC+AUCC+ANCC,random,23,NA,89.76377952755905,1390947,114,AllOperatorsWithClassifiers,73,107,mutantTiming,false,46474,365,3008,327878,377738
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,24,NA,100.0,36936,18,AllOperatorsWithClassifiers,10,12,mutantTiming,false,5318,70,761,9531,15692
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,random,24,NA,82.5,383532,33,AllOperatorsWithClassifiers,18,26,mutantTiming,false,23494,140,1883,49752,75283
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,random,24,NA,80.64516129032258,692484,25,AllOperatorsWithClassifiers,18,30,mutantTiming,false,34138,131,842,25868,60992
Postgres,BookTown,ClauseAICC+AUCC+ANCC,random,24,NA,92.16417910447761,2206372,247,AllOperatorsWithClassifiers,189,235,mutantTiming,false,74744,1599,7001,1699856,1783215
Postgres,Cloc,ClauseAICC+AUCC+ANCC,random,24,NA,92.5,312672,37,AllOperatorsWithClassifiers,27,30,mutantTiming,false,13876,118,805,25965,40775
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,24,NA,55.84415584415584,750398,43,AllOperatorsWithClassifiers,22,61,mutantTiming,false,44623,287,1328,90407,136659
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,random,24,NA,32.5,1460016,39,AllOperatorsWithClassifiers,24,96,mutantTiming,false,114505,603,1596,160974,277689
Postgres,DellStore,ClauseAICC+AUCC+ANCC,random,24,NA,92.65536723163842,1481806,164,AllOperatorsWithClassifiers,133,156,mutantTiming,false,159007,771,3286,536001,699080
Postgres,Employee,ClauseAICC+AUCC+ANCC,random,24,NA,91.42857142857143,314820,32,AllOperatorsWithClassifiers,39,45,mutantTiming,false,25923,132,691,26138,52896
Postgres,Examination,ClauseAICC+AUCC+ANCC,random,24,NA,89.32038834951457,1231087,92,AllOperatorsWithClassifiers,99,114,mutantTiming,false,144715,405,3043,321358,469533
Postgres,Flights,ClauseAICC+AUCC+ANCC,random,24,NA,51.515151515151516,1574885,34,AllOperatorsWithClassifiers,14,48,mutantTiming,false,106803,196,769,38706,146486
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,random,24,NA,24.528301886792452,878471,13,AllOperatorsWithClassifiers,13,106,mutantTiming,false,70621,403,695,78842,150573
Postgres,Inventory,ClauseAICC+AUCC+ANCC,random,24,NA,93.75,108406,15,AllOperatorsWithClassifiers,14,21,mutantTiming,false,5813,95,428,9294,15642
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,random,24,NA,100.0,642,9,AllOperatorsWithClassifiers,9,11,mutantTiming,false,827,60,229,2801,3929
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,24,NA,87.00564971751412,2535130,154,AllOperatorsWithClassifiers,120,219,mutantTiming,false,145369,978,4131,934777,1085267
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,random,24,NA,88.1578947368421,2055115,134,AllOperatorsWithClassifiers,159,190,mutantTiming,false,215952,850,3065,589262,809141
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,24,NA,91.5929203539823,2074670,207,AllOperatorsWithClassifiers,336,364,mutantTiming,false,203755,3137,5379,2020348,2232634
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,24,NA,93.75,214880,30,AllOperatorsWithClassifiers,27,31,mutantTiming,false,12086,110,855,23351,36414
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,random,24,NA,97.2972972972973,120412,36,AllOperatorsWithClassifiers,17,20,mutantTiming,false,9709,115,1309,24211,35355
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,random,24,NA,62.5,3296725,110,AllOperatorsWithClassifiers,49,81,mutantTiming,false,313579,1596,2853,242623,560662
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,random,24,NA,100.0,1471,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,1925,101,1080,21657,24775
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,random,24,NA,51.92307692307693,1333063,27,AllOperatorsWithClassifiers,15,35,mutantTiming,false,88042,152,580,22272,111059
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,random,24,NA,100.0,8784,16,AllOperatorsWithClassifiers,18,19,mutantTiming,false,2029,74,358,6585,9058
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,random,24,NA,94.5945945945946,369468,35,AllOperatorsWithClassifiers,20,26,mutantTiming,false,18790,116,1240,31081,51239
Postgres,Person,ClauseAICC+AUCC+ANCC,random,24,NA,94.73684210526315,189822,18,AllOperatorsWithClassifiers,19,23,mutantTiming,false,19908,166,391,8396,28871
Postgres,Products,ClauseAICC+AUCC+ANCC,random,24,NA,55.319148936170215,1078184,26,AllOperatorsWithClassifiers,21,53,mutantTiming,false,55200,204,719,39640,95775
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,random,24,NA,72.6530612244898,4547425,178,AllOperatorsWithClassifiers,142,209,mutantTiming,false,341197,1752,6542,1409452,1758957
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,random,24,NA,95.90643274853801,882272,164,AllOperatorsWithClassifiers,122,129,mutantTiming,false,56637,425,3632,501643,562350
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,random,24,NA,60.0,300978,18,AllOperatorsWithClassifiers,31,40,mutantTiming,false,22946,145,570,20332,44004
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,random,24,NA,50.34013605442177,1125954,74,AllOperatorsWithClassifiers,41,100,mutantTiming,false,76896,566,3592,362694,443762
Postgres,Usda,ClauseAICC+AUCC+ANCC,random,24,NA,92.3076923076923,2187873,228,AllOperatorsWithClassifiers,171,201,mutantTiming,false,116884,1246,4928,1019554,1142626
Postgres,WordNet,ClauseAICC+AUCC+ANCC,random,24,NA,90.5511811023622,1272307,115,AllOperatorsWithClassifiers,73,107,mutantTiming,false,42150,353,3038,330867,376420
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,25,NA,50.0,500526,9,AllOperatorsWithClassifiers,8,12,mutantTiming,false,27980,78,420,4829,33319
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,random,25,NA,52.5,1101008,21,AllOperatorsWithClassifiers,16,26,mutantTiming,false,52488,148,1302,32402,86356
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,random,25,NA,83.87096774193549,644670,26,AllOperatorsWithClassifiers,19,30,mutantTiming,false,32328,133,832,26346,59651
Postgres,BookTown,ClauseAICC+AUCC+ANCC,random,25,NA,91.4179104477612,2443930,245,AllOperatorsWithClassifiers,186,235,mutantTiming,false,88173,1587,7072,1650155,1747001
Postgres,Cloc,ClauseAICC+AUCC+ANCC,random,25,NA,90.0,430721,36,AllOperatorsWithClassifiers,26,30,mutantTiming,false,16497,118,779,25442,42848
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,25,NA,57.14285714285714,631763,44,AllOperatorsWithClassifiers,23,61,mutantTiming,false,39116,287,1461,91507,132382
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,random,25,NA,31.666666666666664,1419317,38,AllOperatorsWithClassifiers,23,96,mutantTiming,false,102780,585,1564,164304,269246
Postgres,DellStore,ClauseAICC+AUCC+ANCC,random,25,NA,93.22033898305084,1463737,165,AllOperatorsWithClassifiers,136,156,mutantTiming,false,143242,765,3275,535724,683021
Postgres,Employee,ClauseAICC+AUCC+ANCC,random,25,NA,91.42857142857143,401350,32,AllOperatorsWithClassifiers,39,45,mutantTiming,false,33176,133,682,34653,68658
Postgres,Examination,ClauseAICC+AUCC+ANCC,random,25,NA,88.3495145631068,1454229,91,AllOperatorsWithClassifiers,98,114,mutantTiming,false,173519,406,3135,315665,492738
Postgres,Flights,ClauseAICC+AUCC+ANCC,random,25,NA,63.63636363636363,988582,42,AllOperatorsWithClassifiers,26,48,mutantTiming,false,70365,196,993,50724,122292
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,random,25,NA,30.18867924528302,2403252,16,AllOperatorsWithClassifiers,22,106,mutantTiming,false,186754,343,830,89920,277859
Postgres,Inventory,ClauseAICC+AUCC+ANCC,random,25,NA,93.75,102542,15,AllOperatorsWithClassifiers,14,21,mutantTiming,false,5947,89,441,9870,16359
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,random,25,NA,77.77777777777779,203811,7,AllOperatorsWithClassifiers,6,11,mutantTiming,false,9164,63,193,2210,11642
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,25,NA,87.00564971751412,2364688,154,AllOperatorsWithClassifiers,123,219,mutantTiming,false,150674,910,3964,924644,1080203
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,random,25,NA,86.8421052631579,2259608,132,AllOperatorsWithClassifiers,156,190,mutantTiming,false,245040,839,2901,580559,829350
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,25,NA,87.61061946902655,2891123,198,AllOperatorsWithClassifiers,234,364,mutantTiming,false,252369,3204,5487,1937313,2198388
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,25,NA,100.0,34918,32,AllOperatorsWithClassifiers,29,31,mutantTiming,false,4225,106,767,24683,29794
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,random,25,NA,56.75675675675676,800640,21,AllOperatorsWithClassifiers,12,20,mutantTiming,false,37443,123,708,15689,53979
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,random,25,NA,62.5,3324081,110,AllOperatorsWithClassifiers,49,81,mutantTiming,false,310250,1603,2846,240323,555033
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,random,25,NA,100.0,2565,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,2118,106,1134,21774,25146
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,random,25,NA,75.0,1613417,39,AllOperatorsWithClassifiers,20,35,mutantTiming,false,163576,152,855,32089,196687
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,random,25,NA,100.0,5018,16,AllOperatorsWithClassifiers,18,19,mutantTiming,false,1650,86,353,6776,8880
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,random,25,NA,94.5945945945946,277762,35,AllOperatorsWithClassifiers,20,26,mutantTiming,false,13872,116,1232,31012,46245
Postgres,Person,ClauseAICC+AUCC+ANCC,random,25,NA,84.21052631578947,304322,16,AllOperatorsWithClassifiers,18,23,mutantTiming,false,29411,96,327,7734,37582
Postgres,Products,ClauseAICC+AUCC+ANCC,random,25,NA,76.59574468085107,1128614,36,AllOperatorsWithClassifiers,36,53,mutantTiming,false,112484,223,1167,61342,175228
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,random,25,NA,67.3469387755102,5771269,165,AllOperatorsWithClassifiers,125,209,mutantTiming,false,431179,1785,5968,1307703,1746648
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,random,25,NA,95.32163742690058,919368,163,AllOperatorsWithClassifiers,121,129,mutantTiming,false,65855,438,3694,495062,565060
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,random,25,NA,60.0,301816,18,AllOperatorsWithClassifiers,30,40,mutantTiming,false,21850,146,560,19364,41931
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,random,25,NA,51.02040816326531,1100827,75,AllOperatorsWithClassifiers,42,100,mutantTiming,false,79449,567,3482,363675,447185
Postgres,Usda,ClauseAICC+AUCC+ANCC,random,25,NA,91.90283400809717,2388314,227,AllOperatorsWithClassifiers,169,201,mutantTiming,false,128131,1258,4858,1008780,1143040
Postgres,WordNet,ClauseAICC+AUCC+ANCC,random,25,NA,90.5511811023622,1297811,115,AllOperatorsWithClassifiers,74,107,mutantTiming,false,44592,359,2990,327506,375462
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,26,NA,72.22222222222221,179134,13,AllOperatorsWithClassifiers,8,12,mutantTiming,false,14847,66,533,6322,21779
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,random,26,NA,65.0,707738,26,AllOperatorsWithClassifiers,16,26,mutantTiming,false,38323,152,1438,38283,78213
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,random,26,NA,83.87096774193549,644753,26,AllOperatorsWithClassifiers,19,30,mutantTiming,false,33611,128,912,26464,61125
Postgres,BookTown,ClauseAICC+AUCC+ANCC,random,26,NA,93.28358208955224,1997757,250,AllOperatorsWithClassifiers,191,235,mutantTiming,false,72998,1689,7137,1693209,1775048
Postgres,Cloc,ClauseAICC+AUCC+ANCC,random,26,NA,90.0,416808,36,AllOperatorsWithClassifiers,26,30,mutantTiming,false,16810,118,780,25265,42987
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,26,NA,54.54545454545454,856991,42,AllOperatorsWithClassifiers,21,61,mutantTiming,false,49271,282,1449,89945,140961
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,random,26,NA,31.666666666666664,1440865,38,AllOperatorsWithClassifiers,23,96,mutantTiming,false,105099,595,1696,161239,268640
Postgres,DellStore,ClauseAICC+AUCC+ANCC,random,26,NA,93.22033898305084,1418077,165,AllOperatorsWithClassifiers,134,156,mutantTiming,false,141722,754,3561,537375,683426
Postgres,Employee,ClauseAICC+AUCC+ANCC,random,26,NA,88.57142857142857,414903,31,AllOperatorsWithClassifiers,38,45,mutantTiming,false,32663,132,608,24442,57859
Postgres,Examination,ClauseAICC+AUCC+ANCC,random,26,NA,67.96116504854369,302951,70,AllOperatorsWithClassifiers,93,114,mutantTiming,false,41487,428,2038,224361,268328
Postgres,Flights,ClauseAICC+AUCC+ANCC,random,26,NA,57.57575757575758,1302058,38,AllOperatorsWithClassifiers,17,48,mutantTiming,false,84749,199,854,43004,128821
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,random,26,NA,24.528301886792452,858430,13,AllOperatorsWithClassifiers,17,106,mutantTiming,false,67010,339,692,80155,148209
Postgres,Inventory,ClauseAICC+AUCC+ANCC,random,26,NA,93.75,109602,15,AllOperatorsWithClassifiers,14,21,mutantTiming,false,6124,85,454,9446,16121
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,random,26,NA,88.88888888888889,109248,8,AllOperatorsWithClassifiers,7,11,mutantTiming,false,5713,63,210,2500,8499
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,26,NA,89.26553672316385,1971467,158,AllOperatorsWithClassifiers,125,219,mutantTiming,false,122371,945,4162,953832,1081322
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,random,26,NA,87.5,2170636,133,AllOperatorsWithClassifiers,159,190,mutantTiming,false,235542,864,3035,587877,827330
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,26,NA,89.82300884955751,2572606,203,AllOperatorsWithClassifiers,200,364,mutantTiming,false,237839,3317,5216,1986284,2232671
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,26,NA,93.75,214077,30,AllOperatorsWithClassifiers,27,31,mutantTiming,false,11461,108,774,23227,35581
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,random,26,NA,64.86486486486487,531611,24,AllOperatorsWithClassifiers,13,20,mutantTiming,false,28832,105,776,16293,46018
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,random,26,NA,62.5,3319429,110,AllOperatorsWithClassifiers,49,81,mutantTiming,false,310503,1656,2851,242037,557059
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,random,26,NA,100.0,1574,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,2163,108,1214,21876,25373
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,random,26,NA,50.0,1467526,26,AllOperatorsWithClassifiers,11,35,mutantTiming,false,95190,149,541,20654,116548
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,random,26,NA,100.0,3899,16,AllOperatorsWithClassifiers,18,19,mutantTiming,false,1517,88,368,6788,8772
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,random,26,NA,89.1891891891892,523773,33,AllOperatorsWithClassifiers,19,26,mutantTiming,false,27530,119,1154,29117,57931
Postgres,Person,ClauseAICC+AUCC+ANCC,random,26,NA,94.73684210526315,116306,18,AllOperatorsWithClassifiers,19,23,mutantTiming,false,12809,88,360,8812,22081
Postgres,Products,ClauseAICC+AUCC+ANCC,random,26,NA,70.2127659574468,497660,33,AllOperatorsWithClassifiers,32,53,mutantTiming,false,31713,214,993,52096,85027
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,random,26,NA,68.9795918367347,5181504,169,AllOperatorsWithClassifiers,124,209,mutantTiming,false,393310,1698,6004,1302662,1703685
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,random,26,NA,95.32163742690058,996402,163,AllOperatorsWithClassifiers,121,129,mutantTiming,false,67096,424,3716,490320,561568
Postgres,StudentResidence,ClauseAICC+AUCC+ANCC,random,26,NA,60.0,300794,18,AllOperatorsWithClassifiers,30,40,mutantTiming,false,22563,155,544,19220,42497
Postgres,UnixUsage,ClauseAICC+AUCC+ANCC,random,26,NA,51.02040816326531,1035200,75,AllOperatorsWithClassifiers,42,100,mutantTiming,false,71269,590,3452,367231,442553
Postgres,Usda,ClauseAICC+AUCC+ANCC,random,26,NA,89.06882591093117,2984157,220,AllOperatorsWithClassifiers,158,201,mutantTiming,false,153178,1280,4602,974664,1133736
Postgres,WordNet,ClauseAICC+AUCC+ANCC,random,26,NA,90.5511811023622,1294822,115,AllOperatorsWithClassifiers,76,107,mutantTiming,false,44743,331,3043,328494,376625
Postgres,ArtistSimilarity,ClauseAICC+AUCC+ANCC,random,27,NA,77.77777777777779,10477,14,AllOperatorsWithClassifiers,8,12,mutantTiming,false,7773,71,644,6838,15338
Postgres,ArtistTerm,ClauseAICC+AUCC+ANCC,random,27,NA,67.5,559316,27,AllOperatorsWithClassifiers,16,26,mutantTiming,false,33164,134,1441,39126,73880
Postgres,BankAccount,ClauseAICC+AUCC+ANCC,random,27,NA,87.09677419354838,488882,27,AllOperatorsWithClassifiers,20,30,mutantTiming,false,25802,131,859,27623,54427
Postgres,BookTown,ClauseAICC+AUCC+ANCC,random,27,NA,92.91044776119402,2119205,249,AllOperatorsWithClassifiers,193,235,mutantTiming,false,73247,1611,6822,1674266,1755959
Postgres,Cloc,ClauseAICC+AUCC+ANCC,random,27,NA,95.0,208424,38,AllOperatorsWithClassifiers,28,30,mutantTiming,false,9235,118,888,27078,37333
Postgres,CoffeeOrders,ClauseAICC+AUCC+ANCC,random,27,NA,54.54545454545454,880534,42,AllOperatorsWithClassifiers,21,61,mutantTiming,false,49107,288,1435,89030,139875
Postgres,CustomerOrder,ClauseAICC+AUCC+ANCC,random,27,NA,33.33333333333333,1265650,40,AllOperatorsWithClassifiers,24,96,mutantTiming,false,97645,562,1622,169463,269307
Postgres,DellStore,ClauseAICC+AUCC+ANCC,random,27,NA,94.35028248587571,1302211,167,AllOperatorsWithClassifiers,139,156,mutantTiming,false,133713,770,3337,548708,686542
Postgres,Employee,ClauseAICC+AUCC+ANCC,random,27,NA,88.57142857142857,400704,31,AllOperatorsWithClassifiers,38,45,mutantTiming,false,31741,133,624,24694,57204
Postgres,Examination,ClauseAICC+AUCC+ANCC,random,27,NA,69.90291262135922,98470,72,AllOperatorsWithClassifiers,95,114,mutantTiming,false,30011,431,2117,230381,262953
Postgres,Flights,ClauseAICC+AUCC+ANCC,random,27,NA,66.66666666666666,2371300,44,AllOperatorsWithClassifiers,31,48,mutantTiming,false,250250,200,1215,55040,306720
Postgres,FrenchTowns,ClauseAICC+AUCC+ANCC,random,27,NA,26.41509433962264,783597,14,AllOperatorsWithClassifiers,20,106,mutantTiming,false,61587,342,940,82202,145082
Postgres,Inventory,ClauseAICC+AUCC+ANCC,random,27,NA,93.75,113639,15,AllOperatorsWithClassifiers,14,21,mutantTiming,false,6133,88,418,9413,16063
Postgres,Iso3166,ClauseAICC+AUCC+ANCC,random,27,NA,88.88888888888889,105426,8,AllOperatorsWithClassifiers,7,11,mutantTiming,false,5527,64,209,2509,8321
Postgres,IsoFlav_R2,ClauseAICC+AUCC+ANCC,random,27,NA,86.4406779661017,2452495,153,AllOperatorsWithClassifiers,123,219,mutantTiming,false,144823,926,4015,916748,1066523
Postgres,JWhoisServer,ClauseAICC+AUCC+ANCC,random,27,NA,86.18421052631578,2322486,131,AllOperatorsWithClassifiers,157,190,mutantTiming,false,244487,888,3003,575736,824126
Postgres,MozillaExtensions,ClauseAICC+AUCC+ANCC,random,27,NA,88.05309734513274,2811313,199,AllOperatorsWithClassifiers,236,364,mutantTiming,false,254091,3286,5264,1940295,2202951
Postgres,MozillaPermissions,ClauseAICC+AUCC+ANCC,random,27,NA,96.875,114287,31,AllOperatorsWithClassifiers,28,31,mutantTiming,false,7901,98,858,24493,33362
Postgres,NistDML181,ClauseAICC+AUCC+ANCC,random,27,NA,64.86486486486487,504735,24,AllOperatorsWithClassifiers,13,20,mutantTiming,false,27723,105,784,16375,45000
Postgres,NistDML182,ClauseAICC+AUCC+ANCC,random,27,NA,62.5,3314600,110,AllOperatorsWithClassifiers,49,81,mutantTiming,false,316868,1621,2903,242088,563496
Postgres,NistDML183,ClauseAICC+AUCC+ANCC,random,27,NA,100.0,1241,34,AllOperatorsWithClassifiers,20,20,mutantTiming,false,2013,102,1162,22857,26148
Postgres,NistWeather,ClauseAICC+AUCC+ANCC,random,27,NA,50.0,1333820,26,AllOperatorsWithClassifiers,16,35,mutantTiming,false,87594,147,627,21259,109638
Postgres,NistXTS748,ClauseAICC+AUCC+ANCC,random,27,NA,100.0,9368,16,AllOperatorsWithClassifiers,18,19,mutantTiming,false,1927,91,374,6629,9033
Postgres,NistXTS749,ClauseAICC+AUCC+ANCC,random,27,NA,94.5945945945946,409979,35,AllOperatorsWithClassifiers,20,26,mutantTiming,false,18912,110,1213,31480,51727
Postgres,Person,ClauseAICC+AUCC+ANCC,random,27,NA,100.0,38666,19,AllOperatorsWithClassifiers,21,23,mutantTiming,false,6618,124,441,9363,16557
Postgres,Products,ClauseAICC+AUCC+ANCC,random,27,NA,80.85106382978722,1128723,38,AllOperatorsWithClassifiers,35,53,mutantTiming,false,92907,223,1376,67900,162420
Postgres,RiskIt,ClauseAICC+AUCC+ANCC,random,27,NA,68.57142857142857,5624283,168,AllOperatorsWithClassifiers,128,209,mutantTiming,false,410226,1835,6502,1310268,1728844
Postgres,StackOverflow,ClauseAICC+AUCC+ANCC,random,27,NA,96.49122807017544,851155,165,AllOperatorsWithClassifiers,123,129,mutantTiming,false,58565,449,3658,499143,561830
